event_id,store_id,campaign_id,product_code,base_price(before_promo),quantity_sold(before_promo),promo_type,base_price(after_promo),quantity_sold(after_promo),campaign_name,start_date,end_date,product_name,category,revenue_before_promo,revenue_after_promo
be6ab1,STCHE-4,CAMP_SAN_01,P09,90,73.0,25% OFF,67,60,Sankranti,10-01-2024,16-01-2024,Atliq_Body_Milk_Nourishing_Lotion (120ML),Personal Care,6570.0,4020
e5e0dc,STHYD-0,CAMP_SAN_01,P07,300,52.0,BOGOF,150,204,Sankranti,10-01-2024,16-01-2024,Atliq_Curtains,Home Care,15600.0,30600
a16acc,STBLR-4,CAMP_SAN_01,P11,190,43.0,50% OFF,95,59,Sankranti,10-01-2024,16-01-2024,Atliq_Doodh_Kesar_Body_Lotion (200ML),Personal Care,8170.0,5605
e9c690,STMDU-3,CAMP_SAN_01,P09,90,45.0,25% OFF,67,38,Sankranti,10-01-2024,16-01-2024,Atliq_Body_Milk_Nourishing_Lotion (120ML),Personal Care,4050.0,2546
5e0a8c,STBLR-5,CAMP_SAN_01,P12,62,55.0,50% OFF,31,77,Sankranti,10-01-2024,16-01-2024,Atliq_Lime_Cool_Bathing_Bar (125GM),Personal Care,3410.0,2387
4fca07,STMLR-2,CAMP_SAN_01,P01,172,183.0,33% OFF,115,215,Sankranti,10-01-2024,16-01-2024,Atliq_Masoor_Dal (1KG),Grocery & Staples,31476.0,24725
365da3,STCBE-1,CAMP_SAN_01,P06,415,21.0,25% OFF,311,15,Sankranti,10-01-2024,16-01-2024,Atliq_Fusion_Container_Set_of_3,Home Care,8715.0,4665
b76614,STMLR-0,CAMP_SAN_01,P12,62,33.0,50% OFF,31,47,Sankranti,10-01-2024,16-01-2024,Atliq_Lime_Cool_Bathing_Bar (125GM),Personal Care,2046.0,1457
49057f,STHYD-0,CAMP_SAN_01,P15,3000,121.0,500 Cashback,2500,274,Sankranti,10-01-2024,16-01-2024,Atliq_Home_Essential_8_Product_Combo,Combo1,363000.0,685000
b78a4f,STCBE-3,CAMP_SAN_01,P13,350,99.0,BOGOF,175,383,Sankranti,10-01-2024,16-01-2024,Atliq_High_Glo_15W_LED_Bulb,Home Appliances,34650.0,67025
05e55f,STBLR-0,CAMP_SAN_01,P03,200,415.0,BOGOF,100,1759,Sankranti,10-01-2024,16-01-2024,Atliq_Suflower_Oil (1L),Grocery & Staples,83000.0,175900
de0a50,STCHE-7,CAMP_SAN_01,P05,55,28.0,25% OFF,41,26,Sankranti,10-01-2024,16-01-2024,Atliq_Scrub_Sponge_For_Dishwash,Home Care,1540.0,1066
785811,STCHE-0,CAMP_SAN_01,P10,50,25.0,25% OFF,37,20,Sankranti,10-01-2024,16-01-2024,Atliq_Cream_Beauty_Bathing_Soap (125GM),Personal Care,1250.0,740
95792f,STMDU-2,CAMP_SAN_01,P15,3000,106.0,500 Cashback,2500,243,Sankranti,10-01-2024,16-01-2024,Atliq_Home_Essential_8_Product_Combo,Combo1,318000.0,607500
c8035e,STCHE-3,CAMP_SAN_01,P13,350,122.0,BOGOF,175,529,Sankranti,10-01-2024,16-01-2024,Atliq_High_Glo_15W_LED_Bulb,Home Appliances,42700.0,92575
12573c,STHYD-3,CAMP_SAN_01,P12,62,64.0,50% OFF,31,100,Sankranti,10-01-2024,16-01-2024,Atliq_Lime_Cool_Bathing_Bar (125GM),Personal Care,3968.0,3100
141aea,STCHE-7,CAMP_SAN_01,P14,1020,111.0,BOGOF,510,493,Sankranti,10-01-2024,16-01-2024,Atliq_waterproof_Immersion_Rod,Home Appliances,113220.0,251430
4a34a6,STVSK-4,CAMP_SAN_01,P09,90,34.0,25% OFF,67,25,Sankranti,10-01-2024,16-01-2024,Atliq_Body_Milk_Nourishing_Lotion (120ML),Personal Care,3060.0,1675
8cd89f,STHYD-0,CAMP_SAN_01,P03,200,363.0,BOGOF,100,1408,Sankranti,10-01-2024,16-01-2024,Atliq_Suflower_Oil (1L),Grocery & Staples,72600.0,140800
b68b77,STCBE-0,CAMP_SAN_01,P01,172,244.0,33% OFF,115,368,Sankranti,10-01-2024,16-01-2024,Atliq_Masoor_Dal (1KG),Grocery & Staples,41968.0,42320
ba72b1,STMDU-1,CAMP_SAN_01,P05,55,15.0,25% OFF,41,12,Sankranti,10-01-2024,16-01-2024,Atliq_Scrub_Sponge_For_Dishwash,Home Care,825.0,492
608271,STMDU-0,CAMP_SAN_01,P15,3000,122.0,500 Cashback,2500,342,Sankranti,10-01-2024,16-01-2024,Atliq_Home_Essential_8_Product_Combo,Combo1,366000.0,855000
cd4c5a,STMLR-0,CAMP_SAN_01,P09,90,34.0,25% OFF,67,28,Sankranti,10-01-2024,16-01-2024,Atliq_Body_Milk_Nourishing_Lotion (120ML),Personal Care,3060.0,1876
57a7bc,STHYD-5,CAMP_SAN_01,P14,1020,100.0,BOGOF,510,391,Sankranti,10-01-2024,16-01-2024,Atliq_waterproof_Immersion_Rod,Home Appliances,102000.0,199410
160abb,STCBE-3,CAMP_SAN_01,P02,860,336.0,33% OFF,576,534,Sankranti,10-01-2024,16-01-2024,Atliq_Sonamasuri_Rice (10KG),Grocery & Staples,288960.0,307584
baecfe,STVJD-0,CAMP_SAN_01,P12,62,31.0,50% OFF,31,43,Sankranti,10-01-2024,16-01-2024,Atliq_Lime_Cool_Bathing_Bar (125GM),Personal Care,1922.0,1333
4f0587,STMDU-0,CAMP_SAN_01,P08,1190,33.0,BOGOF,595,136,Sankranti,10-01-2024,16-01-2024,Atliq_Double_Bedsheet_set,Home Care,39270.0,80920
ed90b8,STVSK-4,CAMP_SAN_01,P05,55,18.0,25% OFF,41,13,Sankranti,10-01-2024,16-01-2024,Atliq_Scrub_Sponge_For_Dishwash,Home Care,990.0,533
dbd453,STMLR-1,CAMP_SAN_01,P03,200,195.0,BOGOF,100,776,Sankranti,10-01-2024,16-01-2024,Atliq_Suflower_Oil (1L),Grocery & Staples,39000.0,77600
45c35a,STHYD-5,CAMP_SAN_01,P11,190,54.0,50% OFF,95,76,Sankranti,10-01-2024,16-01-2024,Atliq_Doodh_Kesar_Body_Lotion (200ML),Personal Care,10260.0,7220
f7aec5,STCHE-5,CAMP_SAN_01,P13,350,87.0,BOGOF,175,341,Sankranti,10-01-2024,16-01-2024,Atliq_High_Glo_15W_LED_Bulb,Home Appliances,30450.0,59675
003c65,STBLR-9,CAMP_SAN_01,P13,350,114.0,BOGOF,175,457,Sankranti,10-01-2024,16-01-2024,Atliq_High_Glo_15W_LED_Bulb,Home Appliances,39900.0,79975
f45be0,STCHE-2,CAMP_SAN_01,P05,55,25.0,25% OFF,41,23,Sankranti,10-01-2024,16-01-2024,Atliq_Scrub_Sponge_For_Dishwash,Home Care,1375.0,943
3164ea,STMDU-2,CAMP_SAN_01,P01,172,265.0,33% OFF,115,328,Sankranti,10-01-2024,16-01-2024,Atliq_Masoor_Dal (1KG),Grocery & Staples,45580.0,37720
1e5ae7,STCHE-7,CAMP_SAN_01,P09,90,54.0,25% OFF,67,51,Sankranti,10-01-2024,16-01-2024,Atliq_Body_Milk_Nourishing_Lotion (120ML),Personal Care,4860.0,3417
9.33E+11,STBLR-3,CAMP_SAN_01,P08,1190,40.0,BOGOF,595,154,Sankranti,10-01-2024,16-01-2024,Atliq_Double_Bedsheet_set,Home Care,47600.0,91630
a05e82,STMYS-3,CAMP_SAN_01,P13,350,124.0,BOGOF,175,527,Sankranti,10-01-2024,16-01-2024,Atliq_High_Glo_15W_LED_Bulb,Home Appliances,43400.0,92225
8869,STCBE-4,CAMP_SAN_01,P13,350,75.0,BOGOF,175,200,Sankranti,10-01-2024,16-01-2024,Atliq_High_Glo_15W_LED_Bulb,Home Appliances,26250.0,35000
de6e7e,STVSK-1,CAMP_SAN_01,P15,3000,88.0,500 Cashback,2500,186,Sankranti,10-01-2024,16-01-2024,Atliq_Home_Essential_8_Product_Combo,Combo1,264000.0,465000
5e59a1,STTRV-0,CAMP_SAN_01,P05,55,12.0,25% OFF,41,11,Sankranti,10-01-2024,16-01-2024,Atliq_Scrub_Sponge_For_Dishwash,Home Care,660.0,451
38ebfb,STCBE-1,CAMP_SAN_01,P10,50,27.0,25% OFF,37,20,Sankranti,10-01-2024,16-01-2024,Atliq_Cream_Beauty_Bathing_Soap (125GM),Personal Care,1350.0,740
6d65d2,STBLR-8,CAMP_SAN_01,P04,370,480.0,BOGOF,185,1867,Sankranti,10-01-2024,16-01-2024,Atliq_Farm_Chakki_Atta (1KG),Grocery & Staples,177600.0,345395
726ac4,STBLR-5,CAMP_SAN_01,P04,370,454.0,BOGOF,185,1756,Sankranti,10-01-2024,16-01-2024,Atliq_Farm_Chakki_Atta (1KG),Grocery & Staples,167980.0,324860
cca40f,STBLR-1,CAMP_SAN_01,P12,62,73.0,50% OFF,31,102,Sankranti,10-01-2024,16-01-2024,Atliq_Lime_Cool_Bathing_Bar (125GM),Personal Care,4526.0,3162
432f1d,STBLR-4,CAMP_SAN_01,P05,55,19.0,25% OFF,41,15,Sankranti,10-01-2024,16-01-2024,Atliq_Scrub_Sponge_For_Dishwash,Home Care,1045.0,615
d622c3,STHYD-0,CAMP_SAN_01,P10,50,25.0,25% OFF,37,20,Sankranti,10-01-2024,16-01-2024,Atliq_Cream_Beauty_Bathing_Soap (125GM),Personal Care,1250.0,740
105788,STCHE-0,CAMP_SAN_01,P07,300,58.0,BOGOF,150,232,Sankranti,10-01-2024,16-01-2024,Atliq_Curtains,Home Care,17400.0,34800
4f560f,STHYD-0,CAMP_SAN_01,P02,860,514.0,33% OFF,576,791,Sankranti,10-01-2024,16-01-2024,Atliq_Sonamasuri_Rice (10KG),Grocery & Staples,442040.0,455616
ca7298,STCBE-2,CAMP_SAN_01,P15,3000,85.0,500 Cashback,2500,228,Sankranti,10-01-2024,16-01-2024,Atliq_Home_Essential_8_Product_Combo,Combo1,255000.0,570000
1c1cb7,STHYD-5,CAMP_SAN_01,P10,50,39.0,25% OFF,37,35,Sankranti,10-01-2024,16-01-2024,Atliq_Cream_Beauty_Bathing_Soap (125GM),Personal Care,1950.0,1295
729701,STVSK-2,CAMP_SAN_01,P06,415,22.0,25% OFF,311,18,Sankranti,10-01-2024,16-01-2024,Atliq_Fusion_Container_Set_of_3,Home Care,9130.0,5598
4cc388,STBLR-7,CAMP_SAN_01,P02,860,526.0,33% OFF,576,799,Sankranti,10-01-2024,16-01-2024,Atliq_Sonamasuri_Rice (10KG),Grocery & Staples,452360.0,460224
741bef,STMYS-0,CAMP_SAN_01,P13,350,114.0,BOGOF,175,287,Sankranti,10-01-2024,16-01-2024,Atliq_High_Glo_15W_LED_Bulb,Home Appliances,39900.0,50225
46d796,STHYD-6,CAMP_SAN_01,P07,300,51.0,BOGOF,150,205,Sankranti,10-01-2024,16-01-2024,Atliq_Curtains,Home Care,15300.0,30750
5c2d1f,STCBE-2,CAMP_SAN_01,P03,200,304.0,BOGOF,100,1340,Sankranti,10-01-2024,16-01-2024,Atliq_Suflower_Oil (1L),Grocery & Staples,60800.0,134000
f6c17f,STBLR-0,CAMP_SAN_01,P09,90,54.0,25% OFF,67,45,Sankranti,10-01-2024,16-01-2024,Atliq_Body_Milk_Nourishing_Lotion (120ML),Personal Care,4860.0,3015
541bef,STHYD-4,CAMP_SAN_01,P01,172,234.0,33% OFF,115,322,Sankranti,10-01-2024,16-01-2024,Atliq_Masoor_Dal (1KG),Grocery & Staples,40248.0,37030
1c3fb4,STMLR-1,CAMP_SAN_01,P02,860,237.0,33% OFF,576,327,Sankranti,10-01-2024,16-01-2024,Atliq_Sonamasuri_Rice (10KG),Grocery & Staples,203820.0,188352
26e506,STCHE-0,CAMP_SAN_01,P09,90,72.0,25% OFF,67,59,Sankranti,10-01-2024,16-01-2024,Atliq_Body_Milk_Nourishing_Lotion (120ML),Personal Care,6480.0,3953
699bac,STCHE-7,CAMP_SAN_01,P07,300,42.0,BOGOF,150,183,Sankranti,10-01-2024,16-01-2024,Atliq_Curtains,Home Care,12600.0,27450
1b0022,STVSK-0,CAMP_SAN_01,P04,370,370.0,BOGOF,185,1457,Sankranti,10-01-2024,16-01-2024,Atliq_Farm_Chakki_Atta (1KG),Grocery & Staples,136900.0,269545
7014a8,STBLR-8,CAMP_SAN_01,P14,1020,97.0,BOGOF,510,385,Sankranti,10-01-2024,16-01-2024,Atliq_waterproof_Immersion_Rod,Home Appliances,98940.0,196350
16fb87,STBLR-2,CAMP_SAN_01,P10,50,37.0,25% OFF,37,31,Sankranti,10-01-2024,16-01-2024,Atliq_Cream_Beauty_Bathing_Soap (125GM),Personal Care,1850.0,1147
c0ecb5,STCHE-2,CAMP_SAN_01,P07,300,43.0,BOGOF,150,167,Sankranti,10-01-2024,16-01-2024,Atliq_Curtains,Home Care,12900.0,25050
1d651c,STCHE-5,CAMP_SAN_01,P15,3000,121.0,500 Cashback,2500,273,Sankranti,10-01-2024,16-01-2024,Atliq_Home_Essential_8_Product_Combo,Combo1,363000.0,682500
f41256,STMLR-1,CAMP_SAN_01,P15,3000,58.0,500 Cashback,2500,128,Sankranti,10-01-2024,16-01-2024,Atliq_Home_Essential_8_Product_Combo,Combo1,174000.0,320000
ec3591,STCHE-1,CAMP_SAN_01,P09,90,79.0,25% OFF,67,63,Sankranti,10-01-2024,16-01-2024,Atliq_Body_Milk_Nourishing_Lotion (120ML),Personal Care,7110.0,4221
bb447f,STCBE-3,CAMP_SAN_01,P12,62,36.0,50% OFF,31,55,Sankranti,10-01-2024,16-01-2024,Atliq_Lime_Cool_Bathing_Bar (125GM),Personal Care,2232.0,1705
440bd9,STBLR-0,CAMP_SAN_01,P13,350,129.0,BOGOF,175,528,Sankranti,10-01-2024,16-01-2024,Atliq_High_Glo_15W_LED_Bulb,Home Appliances,45150.0,92400
f741af,STHYD-2,CAMP_SAN_01,P01,172,333.0,33% OFF,115,456,Sankranti,10-01-2024,16-01-2024,Atliq_Masoor_Dal (1KG),Grocery & Staples,57276.0,52440
5c50b6,STHYD-6,CAMP_SAN_01,P09,90,55.0,25% OFF,67,45,Sankranti,10-01-2024,16-01-2024,Atliq_Body_Milk_Nourishing_Lotion (120ML),Personal Care,4950.0,3015
7634c0,STMLR-0,CAMP_SAN_01,P10,50,15.0,25% OFF,37,12,Sankranti,10-01-2024,16-01-2024,Atliq_Cream_Beauty_Bathing_Soap (125GM),Personal Care,750.0,444
3f9b4d,STHYD-5,CAMP_SAN_01,P09,90,66.0,25% OFF,67,62,Sankranti,10-01-2024,16-01-2024,Atliq_Body_Milk_Nourishing_Lotion (120ML),Personal Care,5940.0,4154
c5ba9b,STMYS-0,CAMP_SAN_01,P01,172,279.0,33% OFF,115,401,Sankranti,10-01-2024,16-01-2024,Atliq_Masoor_Dal (1KG),Grocery & Staples,47988.0,46115
23421e,STBLR-2,CAMP_SAN_01,P12,62,54.0,50% OFF,31,77,Sankranti,10-01-2024,16-01-2024,Atliq_Lime_Cool_Bathing_Bar (125GM),Personal Care,3348.0,2387
b7f012,STMYS-2,CAMP_SAN_01,P15,3000,118.0,500 Cashback,2500,208,Sankranti,10-01-2024,16-01-2024,Atliq_Home_Essential_8_Product_Combo,Combo1,354000.0,520000
f88523,STTRV-1,CAMP_SAN_01,P05,55,10.0,25% OFF,41,9,Sankranti,10-01-2024,16-01-2024,Atliq_Scrub_Sponge_For_Dishwash,Home Care,550.0,369
48d526,STCHE-7,CAMP_SAN_01,P15,3000,115.0,500 Cashback,2500,332,Sankranti,10-01-2024,16-01-2024,Atliq_Home_Essential_8_Product_Combo,Combo1,345000.0,830000
021d48,STMLR-2,CAMP_SAN_01,P14,1020,61.0,BOGOF,510,243,Sankranti,10-01-2024,16-01-2024,Atliq_waterproof_Immersion_Rod,Home Appliances,62220.0,123930
4f757f,STMYS-1,CAMP_SAN_01,P13,350,129.0,BOGOF,175,540,Sankranti,10-01-2024,16-01-2024,Atliq_High_Glo_15W_LED_Bulb,Home Appliances,45150.0,94500
582098,STMYS-1,CAMP_SAN_01,P14,1020,109.0,BOGOF,510,453,Sankranti,10-01-2024,16-01-2024,Atliq_waterproof_Immersion_Rod,Home Appliances,111180.0,231030
02b894,STBLR-2,CAMP_SAN_01,P02,860,477.0,33% OFF,576,658,Sankranti,10-01-2024,16-01-2024,Atliq_Sonamasuri_Rice (10KG),Grocery & Staples,410220.0,379008
fd4e7e,STCBE-4,CAMP_SAN_01,P03,200,336.0,BOGOF,100,913,Sankranti,10-01-2024,16-01-2024,Atliq_Suflower_Oil (1L),Grocery & Staples,67200.0,91300
bfdede,STMYS-2,CAMP_SAN_01,P11,190,61.0,50% OFF,95,86,Sankranti,10-01-2024,16-01-2024,Atliq_Doodh_Kesar_Body_Lotion (200ML),Personal Care,11590.0,8170
29687a,STVJD-0,CAMP_SAN_01,P02,860,298.0,33% OFF,576,420,Sankranti,10-01-2024,16-01-2024,Atliq_Sonamasuri_Rice (10KG),Grocery & Staples,256280.0,241920
5f65df,STCHE-2,CAMP_SAN_01,P13,350,105.0,BOGOF,175,423,Sankranti,10-01-2024,16-01-2024,Atliq_High_Glo_15W_LED_Bulb,Home Appliances,36750.0,74025
6eede8,STTRV-0,CAMP_SAN_01,P11,190,22.0,50% OFF,95,30,Sankranti,10-01-2024,16-01-2024,Atliq_Doodh_Kesar_Body_Lotion (200ML),Personal Care,4180.0,2850
5f18fc,STVJD-1,CAMP_SAN_01,P10,50,18.0,25% OFF,37,13,Sankranti,10-01-2024,16-01-2024,Atliq_Cream_Beauty_Bathing_Soap (125GM),Personal Care,900.0,481
a71e7c,STCBE-2,CAMP_SAN_01,P12,62,33.0,50% OFF,31,51,Sankranti,10-01-2024,16-01-2024,Atliq_Lime_Cool_Bathing_Bar (125GM),Personal Care,2046.0,1581
fcee36,STMYS-0,CAMP_SAN_01,P12,62,66.0,50% OFF,31,92,Sankranti,10-01-2024,16-01-2024,Atliq_Lime_Cool_Bathing_Bar (125GM),Personal Care,4092.0,2852
8f66c3,STMLR-1,CAMP_SAN_01,P01,172,126.0,33% OFF,115,175,Sankranti,10-01-2024,16-01-2024,Atliq_Masoor_Dal (1KG),Grocery & Staples,21672.0,20125
345b49,STMDU-2,CAMP_SAN_01,P14,1020,76.0,BOGOF,510,300,Sankranti,10-01-2024,16-01-2024,Atliq_waterproof_Immersion_Rod,Home Appliances,77520.0,153000
005c46,STCBE-2,CAMP_SAN_01,P05,55,18.0,25% OFF,41,15,Sankranti,10-01-2024,16-01-2024,Atliq_Scrub_Sponge_For_Dishwash,Home Care,990.0,615
635862,STVSK-4,CAMP_SAN_01,P02,860,348.0,33% OFF,576,480,Sankranti,10-01-2024,16-01-2024,Atliq_Sonamasuri_Rice (10KG),Grocery & Staples,299280.0,276480
6ebca9,STTRV-0,CAMP_SAN_01,P13,350,60.0,BOGOF,175,240,Sankranti,10-01-2024,16-01-2024,Atliq_High_Glo_15W_LED_Bulb,Home Appliances,21000.0,42000
177b80,STMLR-0,CAMP_SAN_01,P14,1020,37.0,BOGOF,510,96,Sankranti,10-01-2024,16-01-2024,Atliq_waterproof_Immersion_Rod,Home Appliances,37740.0,48960
4ab3bc,STHYD-2,CAMP_SAN_01,P09,90,66.0,25% OFF,67,49,Sankranti,10-01-2024,16-01-2024,Atliq_Body_Milk_Nourishing_Lotion (120ML),Personal Care,5940.0,3283
a42141,STMDU-1,CAMP_SAN_01,P15,3000,85.0,500 Cashback,2500,195,Sankranti,10-01-2024,16-01-2024,Atliq_Home_Essential_8_Product_Combo,Combo1,255000.0,487500
8e1636,STBLR-4,CAMP_SAN_01,P15,3000,109.0,500 Cashback,2500,249,Sankranti,10-01-2024,16-01-2024,Atliq_Home_Essential_8_Product_Combo,Combo1,327000.0,622500
aa96fc,STCHE-4,CAMP_SAN_01,P04,370,379.0,BOGOF,185,1603,Sankranti,10-01-2024,16-01-2024,Atliq_Farm_Chakki_Atta (1KG),Grocery & Staples,140230.0,296555
4b8e08,STHYD-1,CAMP_SAN_01,P11,190,37.0,50% OFF,95,41,Sankranti,10-01-2024,16-01-2024,Atliq_Doodh_Kesar_Body_Lotion (200ML),Personal Care,7030.0,3895
5ae6d6,STBLR-1,CAMP_SAN_01,P09,90,82.0,25% OFF,67,74,Sankranti,10-01-2024,16-01-2024,Atliq_Body_Milk_Nourishing_Lotion (120ML),Personal Care,7380.0,4958
93a29e,STCHE-4,CAMP_SAN_01,P05,55,28.0,25% OFF,41,22,Sankranti,10-01-2024,16-01-2024,Atliq_Scrub_Sponge_For_Dishwash,Home Care,1540.0,902
a02f06,STMLR-2,CAMP_SAN_01,P04,370,226.0,BOGOF,185,881,Sankranti,10-01-2024,16-01-2024,Atliq_Farm_Chakki_Atta (1KG),Grocery & Staples,83620.0,162985
8564bb,STVSK-4,CAMP_SAN_01,P04,370,291.0,BOGOF,185,762,Sankranti,10-01-2024,16-01-2024,Atliq_Farm_Chakki_Atta (1KG),Grocery & Staples,107670.0,140970
35e3ec,STMDU-1,CAMP_SAN_01,P07,300,40.0,BOGOF,150,154,Sankranti,10-01-2024,16-01-2024,Atliq_Curtains,Home Care,12000.0,23100
94f48c,STVSK-1,CAMP_SAN_01,P06,415,22.0,25% OFF,311,16,Sankranti,10-01-2024,16-01-2024,Atliq_Fusion_Container_Set_of_3,Home Care,9130.0,4976
36968d,STMDU-1,CAMP_SAN_01,P02,860,78.0,33% OFF,576,404,Sankranti,10-01-2024,16-01-2024,Atliq_Sonamasuri_Rice (10KG),Grocery & Staples,67080.0,232704
59effd,STBLR-5,CAMP_SAN_01,P14,1020,97.0,BOGOF,510,380,Sankranti,10-01-2024,16-01-2024,Atliq_waterproof_Immersion_Rod,Home Appliances,98940.0,193800
6639a5,STMDU-0,CAMP_SAN_01,P07,300,31.0,BOGOF,150,130,Sankranti,10-01-2024,16-01-2024,Atliq_Curtains,Home Care,9300.0,19500
1548f8,STVSK-4,CAMP_SAN_01,P15,3000,100.0,500 Cashback,2500,175,Sankranti,10-01-2024,16-01-2024,Atliq_Home_Essential_8_Product_Combo,Combo1,300000.0,437500
9b309b,STMYS-0,CAMP_SAN_01,P09,90,67.0,25% OFF,67,56,Sankranti,10-01-2024,16-01-2024,Atliq_Body_Milk_Nourishing_Lotion (120ML),Personal Care,6030.0,3752
aabcfb,STVSK-3,CAMP_SAN_01,P02,860,345.0,33% OFF,576,438,Sankranti,10-01-2024,16-01-2024,Atliq_Sonamasuri_Rice (10KG),Grocery & Staples,296700.0,252288
cfa879,STCHE-4,CAMP_SAN_01,P13,350,114.0,BOGOF,175,502,Sankranti,10-01-2024,16-01-2024,Atliq_High_Glo_15W_LED_Bulb,Home Appliances,39900.0,87850
693708,STBLR-3,CAMP_SAN_01,P03,200,454.0,BOGOF,100,1788,Sankranti,10-01-2024,16-01-2024,Atliq_Suflower_Oil (1L),Grocery & Staples,90800.0,178800
b97eb0,STBLR-2,CAMP_SAN_01,P11,190,49.0,50% OFF,95,68,Sankranti,10-01-2024,16-01-2024,Atliq_Doodh_Kesar_Body_Lotion (200ML),Personal Care,9310.0,6460
f3a7b2,STHYD-6,CAMP_SAN_01,P01,172,306.0,33% OFF,115,416,Sankranti,10-01-2024,16-01-2024,Atliq_Masoor_Dal (1KG),Grocery & Staples,52632.0,47840
c55ec9,STBLR-1,CAMP_SAN_01,P15,3000,136.0,500 Cashback,2500,220,Sankranti,10-01-2024,16-01-2024,Atliq_Home_Essential_8_Product_Combo,Combo1,408000.0,550000
316f12,STHYD-6,CAMP_SAN_01,P05,55,33.0,25% OFF,41,27,Sankranti,10-01-2024,16-01-2024,Atliq_Scrub_Sponge_For_Dishwash,Home Care,1815.0,1107
45512d,STMYS-3,CAMP_SAN_01,P04,370,336.0,BOGOF,185,1434,Sankranti,10-01-2024,16-01-2024,Atliq_Farm_Chakki_Atta (1KG),Grocery & Staples,124320.0,265290
316cd1,STMYS-2,CAMP_SAN_01,P07,300,45.0,BOGOF,150,122,Sankranti,10-01-2024,16-01-2024,Atliq_Curtains,Home Care,13500.0,18300
a692dc,STCHE-1,CAMP_SAN_01,P01,172,270.0,33% OFF,115,340,Sankranti,10-01-2024,16-01-2024,Atliq_Masoor_Dal (1KG),Grocery & Staples,46440.0,39100
73f158,STHYD-2,CAMP_SAN_01,P14,1020,118.0,BOGOF,510,459,Sankranti,10-01-2024,16-01-2024,Atliq_waterproof_Immersion_Rod,Home Appliances,120360.0,234090
cf734f,STHYD-4,CAMP_SAN_01,P08,1190,51.0,BOGOF,595,203,Sankranti,10-01-2024,16-01-2024,Atliq_Double_Bedsheet_set,Home Care,60690.0,120785
aacd2a,STMYS-3,CAMP_SAN_01,P10,50,25.0,25% OFF,37,21,Sankranti,10-01-2024,16-01-2024,Atliq_Cream_Beauty_Bathing_Soap (125GM),Personal Care,1250.0,777
98d4e3,STMLR-2,CAMP_SAN_01,P13,350,70.0,BOGOF,175,281,Sankranti,10-01-2024,16-01-2024,Atliq_High_Glo_15W_LED_Bulb,Home Appliances,24500.0,49175
a6cb9e,STVSK-2,CAMP_SAN_01,P05,55,15.0,25% OFF,41,12,Sankranti,10-01-2024,16-01-2024,Atliq_Scrub_Sponge_For_Dishwash,Home Care,825.0,492
fc3f51,STBLR-6,CAMP_SAN_01,P07,300,40.0,BOGOF,150,165,Sankranti,10-01-2024,16-01-2024,Atliq_Curtains,Home Care,12000.0,24750
bfc9da,STBLR-9,CAMP_SAN_01,P04,370,387.0,BOGOF,185,1509,Sankranti,10-01-2024,16-01-2024,Atliq_Farm_Chakki_Atta (1KG),Grocery & Staples,143190.0,279165
21006,STVSK-2,CAMP_SAN_01,P03,200,192.0,BOGOF,100,754,Sankranti,10-01-2024,16-01-2024,Atliq_Suflower_Oil (1L),Grocery & Staples,38400.0,75400
f517b1,STVSK-4,CAMP_SAN_01,P07,300,33.0,BOGOF,150,83,Sankranti,10-01-2024,16-01-2024,Atliq_Curtains,Home Care,9900.0,12450
3952a0,STHYD-2,CAMP_SAN_01,P13,350,114.0,BOGOF,175,441,Sankranti,10-01-2024,16-01-2024,Atliq_High_Glo_15W_LED_Bulb,Home Appliances,39900.0,77175
e4235a,STVJD-0,CAMP_SAN_01,P09,90,33.0,25% OFF,67,30,Sankranti,10-01-2024,16-01-2024,Atliq_Body_Milk_Nourishing_Lotion (120ML),Personal Care,2970.0,2010
fb29d7,STMYS-3,CAMP_SAN_01,P06,415,28.0,25% OFF,311,23,Sankranti,10-01-2024,16-01-2024,Atliq_Fusion_Container_Set_of_3,Home Care,11620.0,7153
108a63,STHYD-3,CAMP_SAN_01,P05,55,30.0,25% OFF,41,22,Sankranti,10-01-2024,16-01-2024,Atliq_Scrub_Sponge_For_Dishwash,Home Care,1650.0,902
2abe5e,STCHE-6,CAMP_SAN_01,P06,415,40.0,25% OFF,311,28,Sankranti,10-01-2024,16-01-2024,Atliq_Fusion_Container_Set_of_3,Home Care,16600.0,8708
d8a4ae,STBLR-0,CAMP_SAN_01,P05,55,28.0,25% OFF,41,22,Sankranti,10-01-2024,16-01-2024,Atliq_Scrub_Sponge_For_Dishwash,Home Care,1540.0,902
b526b4,STCHE-7,CAMP_SAN_01,P02,860,525.0,33% OFF,576,756,Sankranti,10-01-2024,16-01-2024,Atliq_Sonamasuri_Rice (10KG),Grocery & Staples,451500.0,435456
79a95a,STHYD-3,CAMP_SAN_01,P15,3000,121.0,500 Cashback,2500,200,Sankranti,10-01-2024,16-01-2024,Atliq_Home_Essential_8_Product_Combo,Combo1,363000.0,500000
761785,STBLR-4,CAMP_SAN_01,P14,1020,121.0,BOGOF,510,474,Sankranti,10-01-2024,16-01-2024,Atliq_waterproof_Immersion_Rod,Home Appliances,123420.0,241740
4d22d1,STBLR-9,CAMP_SAN_01,P12,62,52.0,50% OFF,31,73,Sankranti,10-01-2024,16-01-2024,Atliq_Lime_Cool_Bathing_Bar (125GM),Personal Care,3224.0,2263
